Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.97.61,10.32.0.202,(empty),(empty),1189,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.86.213,10.32.0.203,(empty),(empty),1225,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.86.80,10.32.1.205,(empty),(empty),1222,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.45,10.32.1.203,(empty),(empty),1200,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.130,10.32.0.205,(empty),(empty),1201,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.133,10.32.0.201,(empty),(empty),1235,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.111.202,10.32.0.203,(empty),(empty),1187,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.81.8,10.32.0.208,(empty),(empty),1211,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.137,10.32.1.205,(empty),(empty),1202,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.111.201,10.32.0.210,(empty),(empty),1185,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.104.161,10.32.0.206,(empty),(empty),1176,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.107.244,10.32.1.204,(empty),(empty),1193,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.115.122,10.32.0.207,(empty),(empty),1292,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.104.198,10.32.0.203,(empty),(empty),1177,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.186,10.32.0.209,(empty),(empty),1203,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.139,10.32.1.203,(empty),(empty),1236,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.86.33,10.32.0.202,(empty),(empty),1226,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.136,10.32.0.210,(empty),(empty),1237,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.27,10.32.0.205,(empty),(empty),1238,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.111.134,10.32.0.201,(empty),(empty),1186,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.107.72,10.32.0.203,(empty),(empty),1190,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.237,10.32.0.207,(empty),(empty),1243,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.104.78,10.32.0.210,(empty),(empty),1178,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.56,10.32.0.203,(empty),(empty),1239,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.86.214,10.32.1.201,(empty),(empty),1227,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.40,10.32.0.210,(empty),(empty),1204,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.131,10.32.1.204,(empty),(empty),1239,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.25,10.32.1.205,(empty),(empty),1241,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.97.62,10.32.0.201,(empty),(empty),1190,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.105,10.32.0.201,(empty),(empty),1240,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.86.217,10.32.0.210,(empty),(empty),1223,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.20,10.32.1.206,(empty),(empty),1240,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.115.26,10.32.1.201,(empty),(empty),1293,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.104.247,10.32.0.205,(empty),(empty),1179,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.188,10.32.0.203,(empty),(empty),1205,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.187,10.32.1.202,(empty),(empty),1206,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.86.212,10.32.0.209,(empty),(empty),1224,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.107.147,10.32.0.201,(empty),(empty),1194,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.134,10.32.1.201,(empty),(empty),1244,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.100,10.32.1.201,(empty),(empty),1241,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.47,10.32.0.209,(empty),(empty),1208,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.225,10.32.0.208,(empty),(empty),1207,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.75.139,10.32.0.208,(empty),(empty),1209,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.128,10.32.1.203,(empty),(empty),1242,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.58,10.32.1.206,(empty),(empty),1242,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.86.31,10.32.1.203,(empty),(empty),1228,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.82.237,10.32.0.207,(empty),(empty),1243,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.86.213,10.32.0.203,(empty),(empty),1225,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.91.191,10.32.0.207,(empty),(empty),1204,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.111,10.32.0.210,(empty),(empty),1191,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.81.6,10.32.0.203,(empty),(empty),1215,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.178,10.32.0.207,(empty),(empty),1243,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.88.100,10.32.0.207,(empty),(empty),1169,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.211,10.32.0.210,(empty),(empty),1186,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.93.135,10.32.0.204,(empty),(empty),1189,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.98.107,10.32.1.202,(empty),(empty),1170,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.194,10.32.0.204,(empty),(empty),1187,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.97.111,10.32.0.210,(empty),(empty),1191,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.81.170,10.32.1.204,(empty),(empty),1216,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.93.7,10.32.0.204,(empty),(empty),1194,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.214,10.32.1.203,(empty),(empty),1188,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.137,10.32.1.201,(empty),(empty),1245,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.110.208,10.32.0.207,(empty),(empty),1205,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.230,10.32.1.206,(empty),(empty),1246,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.119,10.32.0.206,(empty),(empty),1192,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.86.86,10.32.0.203,(empty),(empty),1229,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.89.76,10.32.1.206,(empty),(empty),1255,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.89.175,10.32.0.204,(empty),(empty),1256,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.81.68,10.32.1.204,(empty),(empty),1217,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.176,10.32.0.202,(empty),(empty),1244,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.93.136,10.32.0.203,(empty),(empty),1190,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.93.249,10.32.0.207,(empty),(empty),1191,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.95.220,10.32.1.202,(empty),(empty),1207,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.93.138,10.32.1.201,(empty),(empty),1192,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.56,10.32.0.203,(empty),(empty),1239,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.105,10.32.0.201,(empty),(empty),1240,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.81.65,10.32.1.203,(empty),(empty),1218,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.90.145,10.32.1.206,(empty),(empty),1220,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.98.107,10.32.1.202,(empty),(empty),1170,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.210,10.32.0.208,(empty),(empty),1189,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.100,10.32.1.201,(empty),(empty),1241,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.132,10.32.1.201,(empty),(empty),1247,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.81.177,10.32.0.207,(empty),(empty),1219,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.98.210,10.32.1.202,(empty),(empty),1168,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.235,10.32.0.208,(empty),(empty),1248,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.233,10.32.1.201,(empty),(empty),1249,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.103,10.32.0.207,(empty),(empty),1245,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.24,10.32.0.202,(empty),(empty),1250,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.91.203,10.32.0.201,(empty),(empty),1205,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.89.46,10.32.0.201,(empty),(empty),1252,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.88.103,10.32.0.205,(empty),(empty),1170,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.58,10.32.1.206,(empty),(empty),1242,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.93.60,10.32.0.202,(empty),(empty),1195,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.115.158,10.32.0.203,(empty),(empty),1289,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.115.29,10.32.0.206,(empty),(empty),1290,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.89.210,10.32.0.206,(empty),(empty),1257,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.98.68,10.32.0.202,(empty),(empty),1171,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.98.192,10.32.1.202,(empty),(empty),1172,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.98.67,10.32.0.209,(empty),(empty),1173,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.36,10.32.0.210,(empty),(empty),1190,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.107,10.32.0.209,(empty),(empty),1246,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.115.125,10.32.0.209,(empty),(empty),1291,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.115.23,10.32.1.204,(empty),(empty),1294,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.178,10.32.0.207,(empty),(empty),1243,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.82.129,10.32.0.201,(empty),(empty),1251,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.98.65,10.32.1.206,(empty),(empty),1174,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.98.69,10.32.1.202,(empty),(empty),1175,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.83.211,10.32.0.210,(empty),(empty),1186,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.83.194,10.32.0.204,(empty),(empty),1187,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.172,10.32.1.206,(empty),(empty),1247,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.115.27,10.32.1.204,(empty),(empty),1295,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.176,10.32.0.202,(empty),(empty),1244,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.69,10.32.0.209,(empty),(empty),1193,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.80.101,10.32.0.209,(empty),(empty),1222,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.80.106,10.32.1.201,(empty),(empty),1223,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.93.69,10.32.0.209,(empty),(empty),1196,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.115.122,10.32.0.207,(empty),(empty),1292,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.64,10.32.0.202,(empty),(empty),1194,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.38,10.32.0.202,(empty),(empty),1191,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.110,10.32.0.207,(empty),(empty),1195,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.93.139,10.32.0.203,(empty),(empty),1193,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.83.214,10.32.1.203,(empty),(empty),1188,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.108.70,10.32.0.209,(empty),(empty),1229,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.54,10.32.1.204,(empty),(empty),1248,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.80.96,10.32.0.206,(empty),(empty),1224,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.105.240,10.32.1.206,(empty),(empty),1243,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.108.71,10.32.0.203,(empty),(empty),1233,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.105.22,10.32.0.201,(empty),(empty),1240,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.103,10.32.0.207,(empty),(empty),1245,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.104.79,10.32.0.210,(empty),(empty),1180,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.104.245,10.32.0.206,(empty),(empty),1175,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.102,10.32.0.207,(empty),(empty),1249,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.105.52,10.32.0.201,(empty),(empty),1244,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.215,10.32.1.202,(empty),(empty),1192,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.80.108,10.32.0.208,(empty),(empty),1225,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.107,10.32.0.209,(empty),(empty),1246,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.105.20,10.32.1.204,(empty),(empty),1241,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.83.210,10.32.0.208,(empty),(empty),1189,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.100.136,10.32.1.201,(empty),(empty),1159,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.93.63,10.32.1.205,(empty),(empty),1197,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.93.7,10.32.0.204,(empty),(empty),1194,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.105.247,10.32.1.201,(empty),(empty),1245,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.173,10.32.0.210,(empty),(empty),1250,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.105.246,10.32.0.205,(empty),(empty),1242,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.89.178,10.32.0.202,(empty),(empty),1258,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.83.195,10.32.1.201,(empty),(empty),1193,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.80.101,10.32.0.209,(empty),(empty),1222,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.80.106,10.32.1.201,(empty),(empty),1223,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.172,10.32.1.206,(empty),(empty),1247,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.81.173,10.32.0.205,(empty),(empty),1220,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.83.36,10.32.0.210,(empty),(empty),1190,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.81.174,10.32.1.203,(empty),(empty),1214,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.175,10.32.1.203,(empty),(empty),1251,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.80.209,10.32.0.208,(empty),(empty),1226,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.80.96,10.32.0.206,(empty),(empty),1224,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.107.140,10.32.0.205,(empty),(empty),1195,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.107.246,10.32.0.203,(empty),(empty),1196,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.86.33,10.32.0.202,(empty),(empty),1226,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.81.6,10.32.0.203,(empty),(empty),1215,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.115.26,10.32.1.201,(empty),(empty),1293,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.111.131,10.32.1.203,(empty),(empty),1188,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.57,10.32.1.206,(empty),(empty),1252,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.81.170,10.32.1.204,(empty),(empty),1216,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.111.36,10.32.0.208,(empty),(empty),1189,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.111.203,10.32.0.208,(empty),(empty),1190,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.81.68,10.32.1.204,(empty),(empty),1217,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.80.209,10.32.0.208,(empty),(empty),1226,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.80.108,10.32.0.208,(empty),(empty),1225,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.95.42,10.32.0.201,(empty),(empty),1204,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.81.177,10.32.0.207,(empty),(empty),1219,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.102,10.32.0.207,(empty),(empty),1249,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.110.175,10.32.0.209,(empty),(empty),1204,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.110.208,10.32.0.207,(empty),(empty),1205,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.102.55,10.32.0.203,(empty),(empty),1205,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.102.57,10.32.0.205,(empty),(empty),1206,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.113,10.32.0.202,(empty),(empty),1196,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.115.120,10.32.0.206,(empty),(empty),1296,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.89.177,10.32.1.202,(empty),(empty),1254,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.100.221,10.32.0.202,(empty),(empty),1151,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.101.59,10.32.0.205,(empty),(empty),1253,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.97.115,10.32.1.201,(empty),(empty),1197,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.107.73,10.32.0.204,(empty),(empty),1197,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.93.61,10.32.0.208,(empty),(empty),1198,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Built,ASA-6-302013,TCP,172.23.107.247,10.32.0.201,(empty),(empty),1198,80,http,outbound,1,0
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.101.173,10.32.0.210,(empty),(empty),1250,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.100.132,10.32.1.205,(empty),(empty),1152,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.100.220,10.32.0.204,(empty),(empty),1153,80,http,outbound,0,1
06/Apr/2012 18:06:33,Info,Teardown,ASA-6-302014,TCP,172.23.100.130,10.32.1.205,(empty),(empty),1155,80,http,outbound,0,1
